cwt_minus_temporal,gate_minus_temporal,gate_minus_cwt
-0.014147720220973103,0.008345011615207731,0.021148510712813984
-0.011507788189589196,0.010068751627709704,0.024090574936088682
-0.016094280406476424,0.010572500532009532,0.023368544372242672
-0.01126915947322793,0.007687540400091675,0.022663042143340917
-0.015586204235019219,0.008455866946334933,0.022516035970526427
-0.012471707434524304,0.0076087488155505145,0.024036416905313995
-0.01643736998304235,0.00858096384939755,0.02205982042378496
-0.013529281853409403,0.008609486623220808,0.022631332811638427
-0.010462693490621677,0.00895123355719496,0.024068752070513066
-0.013657261189966907,0.007745786162699497,0.02506183062095424
-0.016062776715568883,0.00876227050725209,0.02308405749637099
-0.013562846042499022,0.00741072765090478,0.023677084623112243
-0.01767821704585848,0.006542795909309063,0.02447843995024812
-0.015692522540527776,0.00827003317988273,0.023485946210966557
-0.013455372516843367,0.007338598722535727,0.02390306326281899
-0.01009945758413544,0.008308234782419821,0.02159817245112472
-0.011539740627853456,0.007777909423232643,0.02323617247305687
-0.013498954475214986,0.007678443281439851,0.023220667321544153
-0.015084357726098618,0.008714258681303821,0.022726571087287817
-0.011254618457822274,0.008431541186977087,0.022854911032796354
-0.01597875517092262,0.009946863670874162,0.023424625661421228
-0.014163494843925317,0.007242407022026498,0.020381276115493896
-0.014472854326401996,0.009050076347081104,0.022099941501295794
-0.015172319514249688,0.007660093687770431,0.02453552300095907
-0.013737477915348628,0.009271195657483688,0.023794561475162457
-0.01613243869091774,0.00751236226120644,0.021984438435804554
-0.013845093326877889,0.007932668803994014,0.022223878278899045
-0.016920179397510893,0.007961475447777477,0.02426388455466666
-0.0134863388411961,0.0099812848414631,0.02408708065216625
-0.014916235666326716,0.006561881425865224,0.022637524789228425
-0.015672355594850917,0.00825088697187426,0.02601472649715242
-0.012984416043436586,0.008663034556311566,0.02550485613381326
-0.01327241825290193,0.009744004966013908,0.022463748104619263
-0.01275493472533229,0.00800738383290367,0.023388170666600372
-0.01625673251729831,0.00866406220799898,0.021337739079767992
-0.012789946168141109,0.008004574642273998,0.023302716321561223
-0.016178738847589802,0.010008663424315056,0.022804935332076615
-0.012672846082730782,0.009022195467637717,0.023069064939366002
-0.01347492765152658,0.007577253539580497,0.024247257578792314
-0.016134513325705813,0.007651962297322679,0.022889568481309963
-0.012587062999647292,0.0071890054909280465,0.02353309676067661
-0.011416024017909199,0.009827024065546253,0.0232537957548532
